Report Date,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Company,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Total,Total,Net Block,Capital Work in Progress,Investments,Other Assets,Total,Total,Receivables,Inventory,Cash & Bank,No. of Equity Shares,New Bonus Shares,Face value,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:
2015-03-31 00:00:00,38817.15,15007.9,235.72,610.67,1533.25,2772.28,3876.19,1000.96,1229.35,1027.96,90.96,14362.05,4596.42,9663.17,5009.69,ITC LTD,801.55,30933.94,268.8,13947.93,45952.22,45952.22,15303.28,2700.2,6942.77,21005.97,45952.22,45952.22,1982.07,8586.87,7896.22,8015519541.0,,1.0,9843.2,-5275.43,-4661.03,-93.26,217.23
2016-03-31 00:00:00,39192.1,13763.88,195.38,571.88,1581.59,3440.97,4261.78,1235.89,1483.11,1077.4,78.13,14859.07,5358.21,9344.45,6840.12,ITC LTD,804.72,41874.8,83.78,8888.04,51651.34,51651.34,15106.63,2559.72,11747.59,22237.4,51651.34,51651.34,1917.18,9062.1,6063.3,8047206991.0,,1.0,9799.04,-3920.73,-5612.52,265.79,218.83
2017-03-31 00:00:00,42767.6,15456.59,-592.57,584.33,1683.9,3631.73,4179.74,1169.23,1758.63,1152.79,49.03,16026.32,5549.09,10289.44,5770.02,ITC LTD,1214.74,45198.19,45.72,9439.67,55898.32,55898.32,15893.48,3729.89,17581.38,18693.57,55898.32,55898.32,2474.29,8116.1,2967.4,12147383071.0,4026657100.0,1.0,10627.31,-3250.93,-7301.03,75.35,280.3
2018-03-31 00:00:00,43448.94,14827.72,-1027.76,653.5,1697.62,3760.9,3954.87,1005.98,2239.81,1236.28,115.01,17409.11,5916.43,11271.2,6285.21,ITC LTD,1220.43,51289.68,35.92,11694.85,64240.88,64240.88,16523.96,5508.33,22052.86,20155.73,64240.88,64240.88,2682.29,7495.09,2899.6,12204294911.0,,1.0,13169.4,-7113.89,-6221.13,-165.62,255.5
2019-03-31 00:00:00,48339.58,17623.52,203.19,746.73,1871.01,4177.88,4546.39,1039.85,2080.44,1396.61,71.4,19149.82,6313.92,12592.33,7048.7,ITC LTD,1225.86,57915.01,13.44,12584.73,71739.04,71739.04,19374.19,4136.42,25043.49,23184.94,71739.04,71739.04,4035.28,7859.56,4152.03,12258631601.0,,1.0,12583.41,-5545.68,-6868.64,169.09,297.25
2020-03-31 00:00:00,49387.7,18048.6,703.13,780.85,1908.29,4295.79,4488.63,1225.13,2417.32,1644.91,81.38,20034.57,4441.79,15306.23,12476.58,ITC LTD,1229.22,64044.04,277.45,11760.04,77310.75,77310.75,21713.34,3256.46,28663.35,23677.6,77310.75,77310.75,2562.48,8879.33,7277.34,12292231241.0,,1.0,14689.66,-6174.02,-8181.48,334.16,171.7
2021-03-31 00:00:00,49257.45,20776.71,645.27,699.56,1587.18,4463.33,4236.77,1074.39,2576.95,1645.59,57.97,17938.17,4555.29,13161.19,13231.96,ITC LTD,1230.88,59116.46,270.83,13142.59,73760.76,73760.76,23298.48,4011.29,24870.87,21580.12,73760.76,73760.76,2501.7,10397.16,4659.02,12308844231.0,,1.0,12527.09,5739.86,-18633.83,-366.88,218.5
2012-03-31 00:00:00,6451.55,3686.43,186.86,67.58,303.09,790.44,1386.86,-269.78,24.89,94.85,128.1,475.73,105.81,369.92,81.11,HAVELLS INDIA LTD,62.39,893.22,1027.05,2192.73,4175.39,4175.39,1390.83,66.25,,2718.31,4175.39,4175.39,890.53,1367.75,233.64,124774812.0,,5.0,452.24,-105.33,-247.04,99.87,114.42
2013-03-31 00:00:00,7135.2,4163.72,0.88,72.63,207.82,905.6,1592.55,-480.62,222.29,109.66,123.22,663.79,82.36,581.43,93.58,HAVELLS INDIA LTD,62.39,1379.65,981.51,2034.37,4457.92,4457.92,1500.08,24.89,,2932.95,4457.92,4457.92,862.28,1318.36,473.57,124774812.0,,5.0,637.73,-143.72,-252.1,241.91,128.76
2014-03-31 00:00:00,8051.0,4612.15,122.81,80.77,381.55,1086.87,1769.87,-534.38,35.1,115.54,102.45,594.09,147.76,446.33,187.17,HAVELLS INDIA LTD,62.39,1603.62,1053.5,2612.88,5332.39,5332.39,1600.38,44.41,,3687.6,5332.39,5332.39,1000.53,1493.44,881.7,124775100.0,,5.0,868.11,-375.5,-309.72,182.89,186.78
2015-03-31 00:00:00,8467.52,4725.41,-103.76,84.21,263.38,1187.72,1855.67,-507.61,48.49,138.66,95.84,568.97,183.55,385.42,187.32,HAVELLS INDIA LTD,62.44,1755.74,423.86,2545.76,4787.8,4787.8,1540.98,38.3,,3208.52,4787.8,4787.8,623.18,1366.29,777.47,624357810.0,,1.0,962.56,-485.38,-753.77,-276.59,305.25
2016-03-31 00:00:00,7593.67,4447.89,72.96,80.87,279.57,896.32,1060.13,105.76,949.04,134.4,91.01,1519.72,219.27,1300.45,374.76,HAVELLS INDIA LTD,62.46,2965.21,133.99,1225.35,4387.01,4387.01,1224.15,20.49,188.72,2953.65,4387.01,4387.01,235.73,834.31,1468.0,624545820.0,,1.0,513.43,-120.84,-621.28,-228.69,321.35
2017-03-31 00:00:00,6130.16,3600.17,113.57,75.52,431.46,509.4,760.93,51.4,41.87,120.51,13.34,722.87,228.76,494.53,218.72,HAVELLS INDIA LTD,62.49,3214.33,208.33,1682.58,5167.73,5167.73,1300.15,11.94,161.66,3693.98,5167.73,5167.73,230.68,945.34,1974.47,624855342.0,,1.0,767.08,-219.66,-97.54,449.88,465.75
2018-03-31 00:00:00,8116.21,5125.41,325.74,75.38,404.99,659.82,1047.29,96.16,97.22,140.49,24.83,964.8,303.83,662.37,25.0,HAVELLS INDIA LTD,62.51,3666.65,115.38,2762.97,6607.51,6607.51,2818.62,24.05,,3764.84,6607.51,6607.51,327.75,1633.03,1561.57,625148473.0,,1.0,1099.93,-946.3,-409.05,-255.42,487.85
2019-03-31 00:00:00,10073.43,6330.52,245.37,86.33,513.43,842.13,1262.17,95.66,124.08,149.38,16.25,1147.01,359.4,787.61,281.48,HAVELLS INDIA LTD,62.55,4135.03,94.5,2856.27,7148.35,7148.35,2903.99,232.66,,4011.7,7148.35,7148.35,406.58,1918.97,1311.37,625472910.0,,1.0,501.28,184.86,-318.06,368.08,772.5
2020-03-31 00:00:00,9440.26,5466.81,-172.74,92.44,505.27,907.06,1153.71,75.47,106.68,217.97,51.36,904.11,168.76,735.35,250.32,HAVELLS INDIA LTD,62.58,4248.98,72.37,2689.52,7073.45,7073.45,3349.57,86.13,,3637.75,7073.45,7073.45,241.66,1871.88,1132.53,625802834.0,,1.0,826.71,-547.65,-715.9,-436.84,480.45
2021-03-31 00:00:00,10457.3,6789.26,531.07,84.32,584.94,891.08,974.17,75.41,187.36,248.91,90.09,1437.55,393.24,1044.31,406.9,HAVELLS INDIA LTD,62.6,5113.7,521.35,3154.61,8852.26,8852.26,3290.43,89.91,306.3,5165.62,8852.26,8852.26,563.73,2619.89,1652.79,625802834.0,,1.0,660.33,-763.18,189.77,86.92,1050.4
2012-03-31 00:00:00,9138.7,3667.55,475.34,82.81,2082.61,730.43,1952.87,-20.37,240.23,147.41,875.67,335.29,148.09,187.92,31.47,UNITED SPIRITS LTD,125.87,4535.9,8164.17,3030.6,15856.54,15856.54,7880.59,108.03,235.8,7632.12,15856.54,15856.54,1773.71,2754.76,363.23,125869737.0,,10.0,756.1,-1070.28,21.72,-292.46,121.21
2013-03-31 00:00:00,10378.06,3416.74,-292.8,93.46,2260.33,805.21,2216.09,202.62,145.51,178.4,984.91,73.01,178.05,-101.21,31.47,UNITED SPIRITS LTD,125.87,4661.43,8242.44,3453.25,16482.99,16482.99,7869.06,131.23,217.91,8264.79,16482.99,16482.99,2417.05,2511.2,281.62,125869737.0,,10.0,1968.84,-1120.99,-992.39,-144.54,379.83
2014-03-31 00:00:00,10507.75,6230.21,440.86,102.35,258.19,860.48,2566.92,4298.81,680.98,202.61,1322.57,-4212.55,276.23,-4489.09,,UNITED SPIRITS LTD,145.33,2886.94,8307.11,3518.24,14857.62,14857.62,5700.38,109.66,238.01,8809.57,14857.62,14857.62,2265.25,2935.12,704.73,145327740.0,,10.0,-551.93,-252.0,1234.96,431.03,529.49
2015-03-31 00:00:00,9253.85,5569.38,350.37,36.84,222.61,778.64,2307.49,1054.78,-359.56,222.87,687.34,-1635.29,52.04,-1687.71,,UNITED SPIRITS LTD,145.33,514.19,4986.85,2242.24,7888.61,7888.61,1920.98,114.14,216.36,5637.13,7888.61,7888.61,1751.5,1758.11,362.88,145327743.0,,10.0,-196.31,3855.39,-4001.93,-342.85,731.46
2016-03-31 00:00:00,8494.9,4916.3,159.1,36.0,261.7,681.5,1619.3,805.9,647.5,157.2,457.4,366.2,222.8,138.3,,UNITED SPIRITS LTD,145.3,1489.4,4242.5,2452.1,8329.3,8329.3,1886.8,282.1,76.6,6083.8,8329.3,8329.3,2303.2,1951.9,136.8,145327743.0,,10.0,282.7,733.2,-1154.9,-139.0,499.88
2017-03-31 00:00:00,8817.5,3053.5,-56.8,34.8,2006.2,688.9,1862.2,123.7,-265.0,188.6,375.1,162.7,69.7,100.1,,UNITED SPIRITS LTD,145.3,1640.3,4143.6,2966.7,8895.9,8895.9,1916.6,199.3,0.1,6779.9,8895.9,8895.9,2953.4,1927.6,87.2,145327743.0,,10.0,646.8,-227.4,-474.9,-55.5,434.94
2018-03-31 00:00:00,8590.6,2679.0,14.1,27.9,1864.5,681.2,1963.8,179.1,172.4,192.3,277.5,911.8,259.9,633.8,,UNITED SPIRITS LTD,145.3,2393.5,3421.1,2965.9,8925.8,8925.8,1791.3,101.8,0.1,7032.6,8925.8,8925.8,2711.2,1919.7,256.0,145327743.0,,10.0,925.1,104.4,-966.1,63.4,625.93
2019-03-31 00:00:00,9340.8,2940.4,-65.7,24.9,1935.4,690.2,2106.3,184.1,69.8,214.7,237.2,1011.7,328.1,700.2,,UNITED SPIRITS LTD,145.3,3064.7,2883.2,3015.7,9108.9,9108.9,1841.2,118.4,25.2,7124.1,9108.9,9108.9,2542.5,1934.3,282.9,726638715.0,,2.0,948.3,-65.5,-808.3,74.5,553.9
2020-03-31 00:00:00,9325.4,3435.1,-98.4,24.5,1812.0,530.5,1877.1,-21.2,88.6,285.3,212.0,1160.3,539.7,658.9,,UNITED SPIRITS LTD,145.3,3702.4,2570.2,2425.8,8843.7,8843.7,1955.9,121.1,21.9,6744.8,8843.7,8843.7,2283.5,1927.5,73.5,726638715.0,,2.0,783.2,-193.6,-739.9,-150.3,484.6
2021-03-31 00:00:00,8131.3,2812.9,-133.1,20.0,1841.5,557.0,1625.7,89.7,-24.7,299.1,187.6,540.0,177.9,383.6,,UNITED SPIRITS LTD,145.3,4094.2,1036.8,3234.6,8510.9,8510.9,1893.1,96.7,,6521.1,8510.9,8510.9,2187.2,2051.9,83.9,726638715.0,,2.0,1817.7,-99.2,-1706.8,11.7,556.35
2012-03-31 00:00:00,879.11,492.94,33.6,36.26,76.51,72.27,154.0,-65.51,35.91,17.29,21.45,143.41,39.82,103.59,12.52,P I INDUSTRIES LTD,12.52,312.92,246.79,229.33,801.56,801.56,297.49,81.0,0.52,422.55,801.56,801.56,172.23,178.75,9.41,25048378.0,,5.0,104.44,-104.95,1.98,1.47,105.68
2013-03-31 00:00:00,1151.4,672.81,-1.72,52.27,51.94,89.11,189.2,-88.51,7.97,22.01,23.8,145.02,47.68,97.34,13.55,P I INDUSTRIES LTD,13.55,518.17,217.22,385.78,1134.72,1134.72,478.07,60.52,0.52,595.61,1134.72,1134.72,262.54,241.75,16.14,27091830.0,,5.0,102.03,-144.72,45.23,2.54,126.77
2014-03-31 00:00:00,1595.54,956.03,36.26,74.62,77.56,111.52,271.92,-155.34,11.32,31.56,13.94,261.31,73.31,188.0,27.22,P I INDUSTRIES LTD,13.61,680.9,122.29,501.11,1317.91,1317.91,526.67,42.48,0.52,748.24,1317.91,1317.91,256.82,318.76,43.76,136109080.0,,1.0,219.11,-50.49,-145.07,23.55,278.35
2015-03-31 00:00:00,1940.26,1138.11,22.76,76.91,80.94,143.83,284.88,-143.9,34.9,49.78,12.13,355.24,109.35,245.89,34.15,P I INDUSTRIES LTD,13.66,882.8,114.79,621.94,1633.19,1633.19,532.67,133.24,0.52,966.76,1633.19,1633.19,382.58,378.21,34.14,136576182.0,,1.0,184.15,-146.18,-52.58,-14.61,606.2
2016-03-31 00:00:00,2096.35,1178.46,19.94,60.84,30.07,193.96,144.33,73.62,33.78,54.28,11.69,402.82,91.28,311.55,42.5,P I INDUSTRIES LTD,13.71,1157.21,151.37,626.31,1948.6,1948.6,874.17,71.3,0.32,1002.81,1948.6,1948.6,397.75,394.8,55.99,137127222.0,,1.0,366.81,-303.36,-47.6,15.85,568.45
2017-03-31 00:00:00,2276.83,1204.07,40.89,69.2,42.44,223.79,158.35,64.79,36.27,73.04,8.77,509.54,50.09,459.44,55.04,P I INDUSTRIES LTD,13.76,1613.42,120.11,554.11,2301.4,2301.4,945.01,77.32,83.29,1195.78,2301.4,2301.4,423.71,431.95,132.64,137586624.0,,1.0,338.85,-235.14,-53.44,50.26,838.15
2018-03-31 00:00:00,2277.1,1161.3,-7.7,75.5,52.4,244.6,173.1,66.5,59.8,83.0,7.3,465.5,97.9,367.6,55.2,P I INDUSTRIES LTD,13.8,1911.0,83.4,618.2,2626.4,2626.4,997.7,89.9,160.6,1378.2,2626.4,2626.4,526.8,452.0,130.7,137907318.0,,1.0,319.4,-180.5,-106.1,32.8,885.2
2019-03-31 00:00:00,2840.9,1500.2,-50.0,91.2,65.6,266.6,193.8,93.7,58.2,93.0,7.1,537.9,127.7,410.2,55.2,P I INDUSTRIES LTD,13.8,2271.6,49.2,820.2,3154.8,3154.8,1185.7,182.8,129.1,1657.2,3154.8,3154.8,661.8,535.7,89.2,138030651.0,,1.0,390.8,-321.6,-125.1,-55.9,1031.95
2020-03-31 00:00:00,3366.5,1849.6,2.2,112.4,82.6,322.4,205.1,76.8,49.7,136.7,19.0,613.8,157.2,456.6,55.2,P I INDUSTRIES LTD,13.8,2605.3,518.6,1087.1,4224.8,4224.8,1857.5,270.7,150.4,1946.2,4224.8,4224.8,646.5,798.9,134.4,138107993.0,,1.0,698.1,-984.9,350.0,63.2,1170.05
2021-03-31 00:00:00,4577.0,2671.8,100.6,127.2,97.0,418.5,222.0,123.1,129.3,174.8,34.0,938.5,200.2,738.3,76.0,P I INDUSTRIES LTD,15.2,5327.2,327.9,1331.6,7001.9,7001.9,2138.2,287.5,728.6,3847.6,7001.9,7001.9,703.5,1052.8,1619.5,151894693.0,,1.0,725.0,-2430.4,1690.4,-15.0,2258.15
2012-03-31 00:00:00,3147.53,1529.21,-33.12,54.87,111.79,503.05,295.65,102.99,22.18,123.91,89.14,325.98,114.97,219.35,53.78,APOLLO HOSPITALS ENTERPRISE LTD,67.23,2400.88,816.67,697.83,3982.61,3982.61,2011.25,209.27,564.16,1197.93,3982.61,3982.61,386.73,191.54,236.84,134466618.0,,5.0,387.06,-467.97,135.4,54.49,638.8
2013-03-31 00:00:00,3768.71,1806.99,-48.84,69.93,93.88,623.29,333.13,180.55,32.57,142.34,103.25,399.08,105.03,304.35,76.52,APOLLO HOSPITALS ENTERPRISE LTD,69.56,2677.21,1213.1,854.04,4813.91,4813.91,2340.59,403.39,526.71,1543.22,4813.91,4813.91,473.3,218.68,320.06,139125159.0,,5.0,442.75,-732.52,372.99,83.22,838.9
2014-03-31 00:00:00,4357.11,2131.6,-18.53,85.33,116.02,727.58,407.6,194.6,18.03,167.79,119.38,406.71,101.76,316.75,79.99,APOLLO HOSPITALS ENTERPRISE LTD,69.56,2907.12,1344.36,1028.62,5349.66,5349.66,2681.29,491.31,321.57,1855.49,5349.66,5349.66,519.77,278.55,274.15,139125160.0,,5.0,373.39,-355.83,-63.48,-45.92,916.45
2015-03-31 00:00:00,5128.98,2562.23,-18.96,93.98,116.96,860.41,520.03,218.97,47.47,211.65,117.85,455.41,130.0,339.9,79.99,APOLLO HOSPITALS ENTERPRISE LTD,69.56,3100.63,1992.26,1296.72,6459.17,6459.17,3244.12,532.64,310.65,2371.76,6459.17,6459.17,609.27,350.26,377.33,139125159.0,,5.0,469.95,-759.07,392.31,103.19,1369.2
2016-03-31 00:00:00,6149.5,3135.33,80.59,122.8,143.36,1023.94,976.21,144.2,91.73,263.83,180.02,332.13,96.9,236.38,83.47,APOLLO HOSPITALS ENTERPRISE LTD,69.56,3261.47,2833.52,1195.25,7359.8,7359.8,3997.42,561.56,352.38,2448.44,7359.8,7359.8,609.37,406.13,378.79,139125160.0,,5.0,597.17,-888.21,329.93,38.89,1329.3
2017-03-31 00:00:00,7255.7,3646.22,47.34,127.89,342.51,1196.89,1168.62,87.12,59.68,314.04,257.35,222.08,90.96,220.99,83.47,APOLLO HOSPITALS ENTERPRISE LTD,69.56,3240.19,3125.29,1667.97,8103.01,8103.01,4591.06,346.86,406.05,2759.04,8103.01,8103.01,750.53,466.87,524.5,139125160.0,,5.0,622.55,-1151.88,476.96,-52.37,1165.15
2018-03-31 00:00:00,8243.47,4110.85,78.19,166.68,276.52,1404.98,1431.98,129.43,24.34,359.03,295.07,171.46,111.91,117.42,69.56,APOLLO HOSPITALS ENTERPRISE LTD,69.56,3181.94,3426.64,1917.48,8595.62,8595.62,4772.86,712.2,351.99,2758.57,8595.62,8595.62,825.19,565.84,417.25,139125160.0,,5.0,536.96,-404.91,-108.5,23.55,1064.65
2019-03-31 00:00:00,9617.4,4732.5,71.6,183.8,892.9,1598.9,1124.9,86.4,25.5,395.5,327.0,372.6,173.4,236.0,83.52,APOLLO HOSPITALS ENTERPRISE LTD,69.6,3263.9,3673.2,2159.2,9165.9,9165.9,4981.6,821.8,461.6,2900.9,9165.9,9165.9,1023.2,584.8,346.9,139125159.0,,5.0,905.2,-710.6,-214.7,-20.1,1227.6
2020-03-31 00:00:00,11246.8,5605.9,107.0,213.0,1051.7,1853.9,903.0,135.4,221.6,619.7,532.8,660.0,225.2,454.9,83.52,APOLLO HOSPITALS ENTERPRISE LTD,69.6,3269.5,3595.6,4354.1,11288.8,11288.8,7432.1,235.6,434.1,3187.0,11288.8,11288.8,1027.2,737.8,466.8,139125159.0,,5.0,1292.9,-288.8,-909.6,94.5,1139.05
2021-03-31 00:00:00,10560.0,5809.4,125.2,169.7,1005.0,1602.1,825.1,133.6,102.7,573.1,449.2,220.7,84.7,150.4,43.14,APOLLO HOSPITALS ENTERPRISE LTD,71.9,4530.6,2859.3,3929.8,11391.6,11391.6,6778.3,233.9,1342.7,3036.7,11391.6,11391.6,1331.1,249.5,724.4,143784657.0,,5.0,1273.4,-888.8,-340.1,44.5,2902.65
2015-03-31 00:00:00,5392.27,,,,,452.32,570.57,728.87,25.75,35.6,2273.71,1356.95,459.07,897.88,90.0,BAJAJ FINANCE LTD,50.0,4749.71,26654.59,1325.47,32779.77,32779.77,252.45,,326.29,32201.03,32779.77,32779.77,,,229.83,50000398.0,,10.0,-7064.17,-360.06,6867.08,-557.15,410.85
2016-03-31 00:00:00,7298.65,,,,,631.9,679.78,1041.84,34.66,56.34,2958.77,1964.68,686.05,1278.63,133.88,BAJAJ FINANCE LTD,53.55,7271.18,37024.59,2623.75,46973.07,46973.07,290.27,,1029.1,45653.7,46973.07,46973.07,,,1330.85,53549516.0,,10.0,-9869.67,-686.82,11656.2,1099.71,692.42
2017-03-31 00:00:00,9970.04,,,,,934.14,787.34,1528.9,21.89,71.17,3852.97,2817.41,981.03,1836.38,196.87,BAJAJ FINANCE LTD,109.37,9490.89,49249.54,4880.71,63730.51,63730.51,366.01,,4069.51,59294.99,63730.51,63730.51,,,326.09,546832590.0,269360950.0,2.0,-10438.95,-3046.76,12513.43,-972.28,1171.1
2018-03-31 00:00:00,12746.27,,,,,1437.07,1405.75,1272.03,10.2,102.07,4696.11,3843.44,1347.07,2496.37,230.06,BAJAJ FINANCE LTD,115.03,15732.81,66557.22,2393.21,84798.27,84798.27,470.26,,3139.43,81188.58,84798.27,84798.27,585.21,,339.66,575134188.0,,2.0,-20565.59,1075.43,19503.35,13.19,1767.55
2019-03-31 00:00:00,18487.14,,,,769.37,1942.7,959.41,1782.73,13.04,144.15,6722.66,6179.16,2184.17,3994.99,346.11,BAJAJ FINANCE LTD,115.37,19581.65,101587.85,2947.64,124232.51,124232.51,694.84,,8599.03,114938.64,124232.51,124232.51,808.7,,348.71,576874665.0,,2.0,-29061.53,-5378.93,34449.31,8.85,3025.0
2020-03-31 00:00:00,26375.42,,,,1154.25,2553.62,1103.89,4347.17,7.93,294.63,9607.67,7322.12,2058.37,5263.75,599.95,BAJAJ FINANCE LTD,119.99,32207.64,129806.43,2257.07,164391.13,164391.13,1320.99,,17543.9,145526.24,164391.13,164391.13,952.56,,1382.72,599946491.0,,2.0,-24411.7,-8757.61,34166.81,997.5,2215.8
2021-03-31 00:00:00,26672.87,,,,1334.39,2502.42,672.28,6330.23,3.33,325.27,9519.35,5992.26,1572.44,4419.82,601.6,BAJAJ FINANCE LTD,120.32,36798.09,131645.38,2963.08,171526.87,171526.87,1315.7,51.06,18396.91,151763.2,171526.87,171526.87,1107.24,,2176.18,601565625.0,,2.0,-880.95,-428.54,1826.14,516.65,5149.85
2011-12-31 00:00:00,8488.69,573.41,-57.02,2002.94,1279.19,462.0,1926.61,189.26,202.62,446.2,53.44,1701.24,473.75,1227.74,490.99,AMBUJA CEMENTS LTD,306.87,7757.8,68.64,3442.65,11575.96,11575.96,6265.75,487.52,806.04,4016.65,11575.96,11575.96,247.76,927.76,2073.18,1534369261.0,,2.0,1531.78,-445.02,-473.02,613.74,155.35
2012-12-31 00:00:00,9749.32,681.38,200.83,2333.96,1460.26,487.94,2184.13,329.05,69.39,568.68,78.46,1895.68,603.86,1293.21,555.19,AMBUJA CEMENTS LTD,308.44,8488.97,60.36,3487.05,12344.82,12344.82,5950.77,523.68,1580.93,4289.44,12344.82,12344.82,220.54,986.93,2260.17,1542184436.0,,2.0,1859.95,-388.15,-509.43,962.37,200.9
2013-12-31 00:00:00,9160.63,698.27,-118.29,2066.31,1421.41,508.47,2251.9,427.44,390.19,493.67,66.75,1498.31,219.87,1278.57,556.51,AMBUJA CEMENTS LTD,309.17,9152.72,48.28,3446.18,12956.35,12956.35,6146.75,697.5,1713.54,4398.56,12956.35,12956.35,235.13,936.41,2344.98,1545860286.0,,2.0,1267.45,-496.17,-672.4,98.88,182.65
2014-12-31 00:00:00,9955.34,840.49,-16.22,2268.64,924.67,586.33,2974.68,410.69,418.98,513.03,65.55,1774.02,287.51,1486.5,681.89,AMBUJA CEMENTS LTD,309.95,9760.02,34.03,3774.47,13878.47,13878.47,6309.63,692.14,2096.6,4780.1,13878.47,13878.47,231.65,889.97,2462.28,1549745800.0,,2.0,1675.46,-455.96,-721.19,498.31,228.85
2015-12-31 00:00:00,9436.89,805.64,-25.4,2057.51,831.33,594.05,3113.2,467.5,353.22,629.76,92.47,1173.25,365.37,807.88,434.53,AMBUJA CEMENTS LTD,310.38,9961.02,35.0,3826.56,14132.96,14132.96,6170.17,416.42,2148.83,5397.54,14132.96,14132.96,290.46,897.76,2853.32,1551897421.0,,2.0,1556.55,-82.59,-900.19,573.77,203.05
2016-12-31 00:00:00,20093.77,2344.28,13.17,3994.26,1653.76,1370.07,6388.2,1175.18,440.57,1460.93,152.99,2007.84,573.77,1105.08,555.98,AMBUJA CEMENTS LTD,397.13,19423.79,28.96,12973.93,32823.81,32823.81,21410.33,582.04,174.8,10656.64,32823.81,32823.81,924.07,2163.51,4564.01,1985645229.0,,2.0,2810.29,-4164.92,-957.59,-2312.22,206.3
2017-12-31 00:00:00,23608.69,2853.73,77.72,4951.72,1782.73,1511.24,7593.48,1135.93,335.38,1219.45,205.78,2767.73,822.85,1516.36,714.83,AMBUJA CEMENTS LTD,397.13,20275.07,24.12,14812.9,35509.22,35509.22,20898.22,667.2,153.07,13790.73,35509.22,35509.22,931.53,2458.27,6231.58,1985645229.0,,2.0,3416.23,-738.1,-1014.67,1663.46,272.05
2018-12-31 00:00:00,26040.94,3435.72,197.87,5548.62,1901.36,1524.37,8636.95,1181.0,232.19,1153.94,170.5,2918.54,-54.15,2177.4,297.85,AMBUJA CEMENTS LTD,397.13,21973.35,39.68,14980.59,37390.75,37390.75,20635.94,1008.17,133.23,15613.41,37390.75,37390.75,1304.54,2957.89,6439.28,1985645229.0,,2.0,1703.41,-764.8,-719.01,219.6,225.1
2019-12-31 00:00:00,27103.55,3540.04,-143.64,5722.19,1850.82,1570.75,8575.07,1104.05,600.71,1152.52,169.87,3875.31,1092.15,2095.0,297.85,AMBUJA CEMENTS LTD,397.13,23680.86,41.06,16059.13,40178.18,40178.18,20701.34,1554.43,149.57,17772.84,40178.18,40178.18,1068.56,2096.5,9354.55,1985645229.0,,2.0,4738.7,-1190.56,-629.37,2918.77,196.25
2020-12-31 00:00:00,24516.17,2867.79,-256.45,4827.64,1440.0,1540.4,7461.98,1116.34,288.02,1161.78,140.22,3991.59,884.75,2365.44,3574.17,AMBUJA CEMENTS LTD,397.13,22360.47,89.98,16870.21,39717.79,39717.79,20485.97,2421.85,167.3,16642.67,39717.79,39717.79,561.13,1648.58,8935.63,1985645229.0,,2.0,4832.37,-1317.32,-3956.22,-441.17,248.85
2015-03-31 00:00:00,4335.94,,,23.18,28.16,652.79,367.95,37.61,0.61,84.3,2113.89,1028.67,357.13,671.04,238.78,MUTHOOT FINANCE LTD,397.97,4686.06,19620.55,2291.61,26996.19,26996.19,268.88,6.86,20.23,26700.22,26996.19,26996.19,1155.0,,1757.12,397966419.0,,10.0,-479.1,21.3,248.89,-208.92,207.05
2016-03-31 00:00:00,4936.04,,,25.59,29.5,673.72,371.82,167.18,4.71,58.66,2287.62,1326.66,508.82,814.5,239.4,MUTHOOT FINANCE LTD,399.0,5223.29,18854.19,2918.28,27394.76,27394.76,235.21,10.72,49.08,27099.75,27394.76,27394.76,1467.92,,714.01,399002332.0,,10.0,108.32,-43.08,-1101.65,-1036.4,178.75
2017-03-31 00:00:00,5934.98,,,27.48,39.26,760.82,376.12,350.0,3.19,51.92,2373.99,1958.58,751.33,1199.79,239.69,MUTHOOT FINANCE LTD,399.48,6138.56,22176.68,3469.43,32184.15,32184.15,257.38,9.98,96.53,31820.26,32184.15,32184.15,1276.93,,1644.67,399475549.0,,10.0,-2186.2,-176.65,3026.77,663.92,368.95
2018-03-31 00:00:00,6714.17,,,29.68,31.95,850.35,439.66,304.19,67.27,51.93,2131.61,2942.07,1098.33,1829.83,400.04,MUTHOOT FINANCE LTD,400.04,7456.53,23890.7,1924.51,33671.78,33671.78,251.44,5.74,177.26,33237.34,33671.78,33671.78,26.65,,747.02,400041239.0,,10.0,-1432.15,-125.59,823.68,-734.06,407.45
2019-03-31 00:00:00,7594.43,,,31.54,25.46,1014.78,555.98,118.77,6.2,51.69,2542.88,3259.53,1156.57,2078.01,480.79,MUTHOOT FINANCE LTD,400.66,9530.54,30127.51,1675.05,41733.76,41733.76,259.26,22.83,211.13,41240.54,41733.76,41733.76,21.68,1.47,2203.48,400661316.0,,10.0,-4824.2,-162.36,6351.02,1364.46,615.6
2020-03-31 00:00:00,9683.98,,,33.79,25.54,1211.01,628.52,307.68,22.02,59.24,3179.83,4260.39,1091.71,3138.25,601.56,MUTHOOT FINANCE LTD,401.04,11428.17,40951.97,2085.41,54866.59,54866.59,313.62,28.74,630.22,53894.01,54866.59,54866.59,8.98,0.67,6130.65,401037326.0,,10.0,-4970.1,-384.71,9192.9,3838.09,613.15
